,0
"('1_antimage', '2_axe', '29_tidehunter', '74_invoker', '128_snapfire')",1
"('12_phantom_lancer', '19_tiny', '47_viper', '58_enchantress', '128_snapfire')",1
"('39_queenofpain', '51_rattletrap', '94_medusa', '104_legion_commander', '128_snapfire')",1
"('43_death_prophet', '70_ursa', '108_abyssal_underlord', '119_dark_willow', '121_grimstroke')",1
"('9_mirana', '15_razor', '41_faceless_void', '129_mars', '128_snapfire')",1
"('26_lion', '68_ancient_apparition', '70_ursa', '96_centaur', '126_void_spirit')",1
"('25_lina', '37_warlock', '67_spectre', '79_shadow_demon', '96_centaur')",1
"('9_mirana', '36_necrolyte', '49_dragon_knight', '128_snapfire', '123_hoodwink')",1
"('12_phantom_lancer', '26_lion', '83_treant', '96_centaur', '106_ember_spirit')",1
"('26_lion', '41_faceless_void', '73_alchemist', '99_bristleback', '128_snapfire')",1
"('13_puck', '16_sand_king', '88_nyx_assassin', '112_winter_wyvern', '114_monkey_king')",1
"('12_phantom_lancer', '19_tiny', '37_warlock', '55_dark_seer', '107_earth_spirit')",1
"('15_razor', '54_life_stealer', '101_skywrath_mage', '104_legion_commander', '128_snapfire')",1
"('25_lina', '68_ancient_apparition', '81_chaos_knight', '98_shredder', '119_dark_willow')",1
"('3_bane', '15_razor', '101_skywrath_mage', '104_legion_commander', '114_monkey_king')",1
"('10_morphling', '13_puck', '68_ancient_apparition', '88_nyx_assassin', '98_shredder')",1
"('26_lion', '48_luna', '96_centaur', '99_bristleback', '128_snapfire')",1
"('8_juggernaut', '13_puck', '55_dark_seer', '58_enchantress', '107_earth_spirit')",1
"('17_storm_spirit', '68_ancient_apparition', '81_chaos_knight', '100_tusk', '128_snapfire')",1
"('25_lina', '70_ursa', '96_centaur', '103_elder_titan', '121_grimstroke')",1
"('2_axe', '41_faceless_void', '46_templar_assassin', '58_enchantress', '103_elder_titan')",1
"('11_nevermore', '12_phantom_lancer', '26_lion', '51_rattletrap', '129_mars')",1
"('6_drow_ranger', '16_sand_king', '26_lion', '83_treant', '99_bristleback')",1
"('12_phantom_lancer', '13_puck', '96_centaur', '110_phoenix', '128_snapfire')",1
"('2_axe', '46_templar_assassin', '91_wisp', '97_magnataur', '107_earth_spirit')",1
"('49_dragon_knight', '51_rattletrap', '93_slark', '129_mars', '128_snapfire')",1
"('26_lion', '52_leshrac', '74_invoker', '96_centaur', '100_tusk')",1
"('8_juggernaut', '26_lion', '85_undying', '98_shredder', '126_void_spirit')",1
"('32_riki', '42_skeleton_king', '79_shadow_demon', '97_magnataur', '128_snapfire')",1
"('23_kunkka', '51_rattletrap', '54_life_stealer', '61_broodmother', '128_snapfire')",1
"('42_skeleton_king', '96_centaur', '121_grimstroke', '126_void_spirit', '128_snapfire')",1
"('19_tiny', '41_faceless_void', '86_rubick', '102_abaddon', '129_mars')",1
"('47_viper', '51_rattletrap', '68_ancient_apparition', '94_medusa', '104_legion_commander')",1
"('1_antimage', '2_axe', '13_puck', '83_treant', '120_pangolier')",1
"('21_windrunner', '32_riki', '97_magnataur', '110_phoenix', '123_hoodwink')",1
"('2_axe', '3_bane', '6_drow_ranger', '9_mirana', '19_tiny')",1
"('51_rattletrap', '53_furion', '69_doom_bringer', '79_shadow_demon', '99_bristleback')",1
"('51_rattletrap', '53_furion', '57_omniknight', '58_enchantress', '93_slark')",1
"('13_puck', '44_phantom_assassin', '47_viper', '107_earth_spirit', '111_oracle')",1
"('17_storm_spirit', '94_medusa', '119_dark_willow', '129_mars', '128_snapfire')",1
"('31_lich', '41_faceless_void', '65_batrider', '104_legion_commander', '121_grimstroke')",1
"('54_life_stealer', '68_ancient_apparition', '74_invoker', '81_chaos_knight', '100_tusk')",1
"('1_antimage', '3_bane', '25_lina', '129_mars', '128_snapfire')",1
"('15_razor', '70_ursa', '110_phoenix', '129_mars', '128_snapfire')",1
"('18_sven', '55_dark_seer', '88_nyx_assassin', '106_ember_spirit', '110_phoenix')",1
"('13_puck', '26_lion', '48_luna', '100_tusk', '129_mars')",1
"('26_lion', '69_doom_bringer', '68_ancient_apparition', '114_monkey_king', '129_mars')",1
"('52_leshrac', '53_furion', '81_chaos_knight', '100_tusk', '119_dark_willow')",1
"('19_tiny', '70_ursa', '110_phoenix', '121_grimstroke', '129_mars')",1
"('13_puck', '19_tiny', '61_broodmother', '70_ursa', '121_grimstroke')",1
"('31_lich', '26_lion', '74_invoker', '95_troll_warlord', '102_abaddon')",1
"('17_storm_spirit', '48_luna', '52_leshrac', '86_rubick', '102_abaddon')",1
"('13_puck', '41_faceless_void', '68_ancient_apparition', '100_tusk', '120_pangolier')",1
"('9_mirana', '29_tidehunter', '41_faceless_void', '106_ember_spirit', '128_snapfire')",1
"('10_morphling', '95_troll_warlord', '98_shredder', '103_elder_titan', '119_dark_willow')",1
"('12_phantom_lancer', '25_lina', '111_oracle', '129_mars', '126_void_spirit')",1
"('2_axe', '8_juggernaut', '39_queenofpain', '51_rattletrap', '128_snapfire')",1
"('52_leshrac', '88_nyx_assassin', '93_slark', '98_shredder', '112_winter_wyvern')",1
"('2_axe', '8_juggernaut', '74_invoker', '83_treant', '112_winter_wyvern')",1
"('28_slardar', '42_skeleton_king', '68_ancient_apparition', '126_void_spirit', '128_snapfire')",1
"('25_lina', '88_nyx_assassin', '95_troll_warlord', '98_shredder', '111_oracle')",1
"('29_tidehunter', '39_queenofpain', '51_rattletrap', '63_weaver', '128_snapfire')",1
"('2_axe', '52_leshrac', '61_broodmother', '68_ancient_apparition', '98_shredder')",1
"('2_axe', '10_morphling', '62_bounty_hunter', '106_ember_spirit', '110_phoenix')",1
"('26_lion', '30_witch_doctor', '41_faceless_void', '47_viper', '97_magnataur')",1
"('8_juggernaut', '53_furion', '121_grimstroke', '126_void_spirit', '123_hoodwink')",1
"('25_lina', '26_lion', '44_phantom_assassin', '111_oracle', '129_mars')",1
"('26_lion', '43_death_prophet', '47_viper', '94_medusa', '129_mars')",1
"('2_axe', '25_lina', '97_magnataur', '106_ember_spirit', '110_phoenix')",1
"('16_sand_king', '41_faceless_void', '55_dark_seer', '74_invoker', '128_snapfire')",1
"('27_shadow_shaman', '48_luna', '74_invoker', '100_tusk', '126_void_spirit')",1
"('12_phantom_lancer', '47_viper', '102_abaddon', '104_legion_commander', '128_snapfire')",1
"('9_mirana', '93_slark', '111_oracle', '129_mars', '126_void_spirit')",1
"('70_ursa', '74_invoker', '96_centaur', '100_tusk', '128_snapfire')",1
"('19_tiny', '25_lina', '42_skeleton_king', '65_batrider', '121_grimstroke')",1
"('10_morphling', '29_tidehunter', '54_life_stealer', '68_ancient_apparition', '111_oracle')",1
"('39_queenofpain', '94_medusa', '102_abaddon', '120_pangolier', '128_snapfire')",1
"('26_lion', '60_night_stalker', '94_medusa', '102_abaddon', '126_void_spirit')",1
"('12_phantom_lancer', '19_tiny', '37_warlock', '47_viper', '107_earth_spirit')",1
"('12_phantom_lancer', '68_ancient_apparition', '106_ember_spirit', '129_mars', '128_snapfire')",1
"('19_tiny', '26_lion', '41_faceless_void', '47_viper', '97_magnataur')",1
"('21_windrunner', '42_skeleton_king', '68_ancient_apparition', '96_centaur', '126_void_spirit')",1
"('9_mirana', '40_venomancer', '72_gyrocopter', '85_undying', '128_snapfire')",1
"('19_tiny', '55_dark_seer', '71_spirit_breaker', '106_ember_spirit', '107_earth_spirit')",1
"('19_tiny', '58_enchantress', '67_spectre', '108_abyssal_underlord', '128_snapfire')",1
"('68_ancient_apparition', '79_shadow_demon', '95_troll_warlord', '96_centaur', '126_void_spirit')",1
"('8_juggernaut', '19_tiny', '25_lina', '96_centaur', '128_snapfire')",1
"('26_lion', '46_templar_assassin', '54_life_stealer', '78_brewmaster', '102_abaddon')",1
"('25_lina', '46_templar_assassin', '64_jakiro', '70_ursa', '129_mars')",1
"('5_crystal_maiden', '8_juggernaut', '33_enigma', '88_nyx_assassin', '106_ember_spirit')",1
"('67_spectre', '83_treant', '90_keeper_of_the_light', '120_pangolier', '128_snapfire')",1
"('18_sven', '19_tiny', '26_lion', '68_ancient_apparition', '96_centaur')",1
"('41_faceless_void', '52_leshrac', '53_furion', '79_shadow_demon', '120_pangolier')",1
"('13_puck', '95_troll_warlord', '98_shredder', '103_elder_titan', '119_dark_willow')",1
"('16_sand_king', '19_tiny', '26_lion', '88_nyx_assassin', '94_medusa')",1
"('87_disruptor', '93_slark', '98_shredder', '119_dark_willow', '129_mars')",1
"('85_undying', '94_medusa', '96_centaur', '101_skywrath_mage', '126_void_spirit')",1
"('11_nevermore', '53_furion', '79_shadow_demon', '97_magnataur', '129_mars')",1
"('9_mirana', '16_sand_king', '42_skeleton_king', '49_dragon_knight', '68_ancient_apparition')",1
"('8_juggernaut', '9_mirana', '26_lion', '47_viper', '129_mars')",1
"('25_lina', '48_luna', '52_leshrac', '98_shredder', '102_abaddon')",1
"('19_tiny', '27_shadow_shaman', '37_warlock', '42_skeleton_king', '98_shredder')",1
"('9_mirana', '37_warlock', '42_skeleton_king', '46_templar_assassin', '96_centaur')",1
"('19_tiny', '90_keeper_of_the_light', '97_magnataur', '120_pangolier', '121_grimstroke')",1
"('13_puck', '49_dragon_knight', '59_huskar', '107_earth_spirit', '121_grimstroke')",1
"('8_juggernaut', '39_queenofpain', '61_broodmother', '83_treant', '100_tusk')",1
"('6_drow_ranger', '79_shadow_demon', '90_keeper_of_the_light', '97_magnataur', '106_ember_spirit')",1
"('10_morphling', '43_death_prophet', '66_chen', '88_nyx_assassin', '129_mars')",1
"('21_windrunner', '42_skeleton_king', '68_ancient_apparition', '104_legion_commander', '107_earth_spirit')",1
"('42_skeleton_king', '43_death_prophet', '49_dragon_knight', '68_ancient_apparition', '100_tusk')",1
"('9_mirana', '42_skeleton_king', '87_disruptor', '96_centaur', '106_ember_spirit')",1
"('1_antimage', '51_rattletrap', '55_dark_seer', '58_enchantress', '129_mars')",1
"('11_nevermore', '44_phantom_assassin', '100_tusk', '121_grimstroke', '129_mars')",1
"('9_mirana', '65_batrider', '93_slark', '104_legion_commander', '111_oracle')",1
"('26_lion', '46_templar_assassin', '47_viper', '52_leshrac', '112_winter_wyvern')",1
"('42_skeleton_king', '74_invoker', '90_keeper_of_the_light', '96_centaur', '101_skywrath_mage')",1
"('8_juggernaut', '49_dragon_knight', '101_skywrath_mage', '103_elder_titan', '104_legion_commander')",1
"('19_tiny', '99_bristleback', '106_ember_spirit', '121_grimstroke', '123_hoodwink')",1
"('25_lina', '61_broodmother', '74_invoker', '84_ogre_magi', '114_monkey_king')",1
"('8_juggernaut', '26_lion', '51_rattletrap', '74_invoker', '129_mars')",1
"('46_templar_assassin', '58_enchantress', '68_ancient_apparition', '96_centaur', '114_monkey_king')",1
"('12_phantom_lancer', '13_puck', '26_lion', '29_tidehunter', '51_rattletrap')",1
"('19_tiny', '68_ancient_apparition', '81_chaos_knight', '96_centaur', '100_tusk')",1
"('35_sniper', '67_spectre', '71_spirit_breaker', '112_winter_wyvern', '108_abyssal_underlord')",1
"('74_invoker', '79_shadow_demon', '96_centaur', '114_monkey_king', '128_snapfire')",1
"('19_tiny', '69_doom_bringer', '94_medusa', '103_elder_titan', '128_snapfire')",1
"('58_enchantress', '81_chaos_knight', '96_centaur', '103_elder_titan', '126_void_spirit')",1
"('10_morphling', '51_rattletrap', '69_doom_bringer', '70_ursa', '110_phoenix')",1
"('2_axe', '47_viper', '51_rattletrap', '94_medusa', '128_snapfire')",1
"('10_morphling', '25_lina', '29_tidehunter', '32_riki', '71_spirit_breaker')",1
"('2_axe', '13_puck', '54_life_stealer', '83_treant', '101_skywrath_mage')",1
"('8_juggernaut', '49_dragon_knight', '88_nyx_assassin', '129_mars', '128_snapfire')",1
"('8_juggernaut', '39_queenofpain', '97_magnataur', '111_oracle', '128_snapfire')",1
"('13_puck', '18_sven', '51_rattletrap', '129_mars', '128_snapfire')",1
"('13_puck', '26_lion', '48_luna', '51_rattletrap', '108_abyssal_underlord')",1
"('15_razor', '26_lion', '44_phantom_assassin', '96_centaur', '100_tusk')",1
"('7_earthshaker', '89_naga_siren', '98_shredder', '102_abaddon', '126_void_spirit')",1
"('6_drow_ranger', '20_vengefulspirit', '26_lion', '46_templar_assassin', '129_mars')",1
"('10_morphling', '42_skeleton_king', '96_centaur', '101_skywrath_mage', '121_grimstroke')",1
"('46_templar_assassin', '54_life_stealer', '55_dark_seer', '100_tusk', '121_grimstroke')",1
"('9_mirana', '46_templar_assassin', '88_nyx_assassin', '96_centaur', '126_void_spirit')",1
"('9_mirana', '15_razor', '16_sand_king', '68_ancient_apparition', '81_chaos_knight')",1
"('54_life_stealer', '65_batrider', '86_rubick', '99_bristleback', '128_snapfire')",1
"('9_mirana', '26_lion', '49_dragon_knight', '95_troll_warlord', '129_mars')",1
"('19_tiny', '96_centaur', '97_magnataur', '102_abaddon', '128_snapfire')",1
"('43_death_prophet', '55_dark_seer', '93_slark', '107_earth_spirit', '121_grimstroke')",1
"('19_tiny', '28_slardar', '42_skeleton_king', '43_death_prophet', '128_snapfire')",1
"('10_morphling', '43_death_prophet', '96_centaur', '119_dark_willow', '128_snapfire')",1
"('9_mirana', '29_tidehunter', '70_ursa', '83_treant', '86_rubick')",1
"('16_sand_king', '25_lina', '48_luna', '101_skywrath_mage', '123_hoodwink')",1
"('10_morphling', '32_riki', '51_rattletrap', '55_dark_seer', '68_ancient_apparition')",1
"('49_dragon_knight', '70_ursa', '112_winter_wyvern', '114_monkey_king', '121_grimstroke')",1
"('26_lion', '46_templar_assassin', '49_dragon_knight', '77_lycan', '121_grimstroke')",1
"('67_spectre', '78_brewmaster', '112_winter_wyvern', '121_grimstroke', '129_mars')",1
"('13_puck', '32_riki', '49_dragon_knight', '112_winter_wyvern', '119_dark_willow')",1
"('13_puck', '26_lion', '42_skeleton_king', '98_shredder', '112_winter_wyvern')",1
"('5_crystal_maiden', '26_lion', '69_doom_bringer', '98_shredder', '109_terrorblade')",1
"('3_bane', '44_phantom_assassin', '97_magnataur', '98_shredder', '119_dark_willow')",1
"('26_lion', '46_templar_assassin', '48_luna', '52_leshrac', '84_ogre_magi')",1
"('26_lion', '47_viper', '48_luna', '65_batrider', '85_undying')",1
"('13_puck', '46_templar_assassin', '99_bristleback', '119_dark_willow', '128_snapfire')",1
"('68_ancient_apparition', '70_ursa', '74_invoker', '88_nyx_assassin', '96_centaur')",1
"('19_tiny', '48_luna', '55_dark_seer', '88_nyx_assassin', '123_hoodwink')",1
"('13_puck', '29_tidehunter', '58_enchantress', '110_phoenix', '113_arc_warden')",1
"('48_luna', '51_rattletrap', '52_leshrac', '55_dark_seer', '88_nyx_assassin')",1
"('4_bloodseeker', '26_lion', '52_leshrac', '112_winter_wyvern', '129_mars')",1
"('13_puck', '26_lion', '58_enchantress', '69_doom_bringer', '113_arc_warden')",1
"('33_enigma', '52_leshrac', '88_nyx_assassin', '99_bristleback', '102_abaddon')",1
"('13_puck', '49_dragon_knight', '54_life_stealer', '111_oracle', '128_snapfire')",1
"('13_puck', '70_ursa', '96_centaur', '100_tusk', '112_winter_wyvern')",1
"('13_puck', '43_death_prophet', '72_gyrocopter', '91_wisp', '107_earth_spirit')",1
"('12_phantom_lancer', '25_lina', '29_tidehunter', '88_nyx_assassin', '112_winter_wyvern')",1
"('16_sand_king', '26_lion', '67_spectre', '97_magnataur', '102_abaddon')",1
"('26_lion', '46_templar_assassin', '47_viper', '74_invoker', '85_undying')",1
"('2_axe', '46_templar_assassin', '55_dark_seer', '88_nyx_assassin', '110_phoenix')",1
"('19_tiny', '21_windrunner', '48_luna', '68_ancient_apparition', '98_shredder')",1
"('48_luna', '61_broodmother', '74_invoker', '84_ogre_magi', '88_nyx_assassin')",1
"('46_templar_assassin', '97_magnataur', '98_shredder', '112_winter_wyvern', '123_hoodwink')",1
"('13_puck', '26_lion', '60_night_stalker', '109_terrorblade', '112_winter_wyvern')",1
"('13_puck', '48_luna', '98_shredder', '102_abaddon', '123_hoodwink')",1
"('48_luna', '86_rubick', '102_abaddon', '129_mars', '126_void_spirit')",1
"('49_dragon_knight', '52_leshrac', '93_slark', '101_skywrath_mage', '102_abaddon')",1
"('54_life_stealer', '61_broodmother', '112_winter_wyvern', '121_grimstroke', '126_void_spirit')",1
"('19_tiny', '46_templar_assassin', '53_furion', '70_ursa', '121_grimstroke')",1
"('9_mirana', '23_kunkka', '48_luna', '49_dragon_knight', '128_snapfire')",1
"('12_phantom_lancer', '13_puck', '100_tusk', '129_mars', '128_snapfire')",1
"('47_viper', '65_batrider', '67_spectre', '85_undying', '88_nyx_assassin')",1
"('53_furion', '86_rubick', '88_nyx_assassin', '94_medusa', '126_void_spirit')",1
"('10_morphling', '46_templar_assassin', '99_bristleback', '102_abaddon', '123_hoodwink')",1
"('9_mirana', '43_death_prophet', '49_dragon_knight', '54_life_stealer', '103_elder_titan')",1
"('29_tidehunter', '47_viper', '48_luna', '88_nyx_assassin', '110_phoenix')",1
"('8_juggernaut', '49_dragon_knight', '101_skywrath_mage', '106_ember_spirit', '121_grimstroke')",1
"('19_tiny', '47_viper', '52_leshrac', '72_gyrocopter', '91_wisp')",1
"('26_lion', '58_enchantress', '98_shredder', '109_terrorblade', '129_mars')",1
"('9_mirana', '16_sand_king', '46_templar_assassin', '97_magnataur', '111_oracle')",1
"('52_leshrac', '97_magnataur', '102_abaddon', '109_terrorblade', '128_snapfire')",1
"('46_templar_assassin', '51_rattletrap', '65_batrider', '68_ancient_apparition', '99_bristleback')",1
"('16_sand_king', '94_medusa', '99_bristleback', '102_abaddon', '119_dark_willow')",1
"('18_sven', '47_viper', '88_nyx_assassin', '98_shredder', '119_dark_willow')",1
"('9_mirana', '25_lina', '49_dragon_knight', '58_enchantress', '113_arc_warden')",1
"('48_luna', '49_dragon_knight', '102_abaddon', '119_dark_willow', '126_void_spirit')",1
"('27_shadow_shaman', '28_slardar', '37_warlock', '41_faceless_void', '52_leshrac')",1
"('16_sand_king', '58_enchantress', '70_ursa', '91_wisp', '99_bristleback')",1
"('26_lion', '46_templar_assassin', '94_medusa', '111_oracle', '129_mars')",1
"('8_juggernaut', '58_enchantress', '74_invoker', '107_earth_spirit', '120_pangolier')",1
"('21_windrunner', '23_kunkka', '49_dragon_knight', '94_medusa', '102_abaddon')",1
"('16_sand_king', '72_gyrocopter', '102_abaddon', '106_ember_spirit', '123_hoodwink')",1
"('49_dragon_knight', '70_ursa', '106_ember_spirit', '111_oracle', '123_hoodwink')",1
"('10_morphling', '19_tiny', '29_tidehunter', '68_ancient_apparition', '86_rubick')",1
"('42_skeleton_king', '43_death_prophet', '49_dragon_knight', '88_nyx_assassin', '123_hoodwink')",1
"('58_enchantress', '88_nyx_assassin', '98_shredder', '109_terrorblade', '126_void_spirit')",1
"('13_puck', '32_riki', '36_necrolyte', '47_viper', '107_earth_spirit')",1
"('10_morphling', '13_puck', '26_lion', '99_bristleback', '100_tusk')",1
"('8_juggernaut', '49_dragon_knight', '74_invoker', '101_skywrath_mage', '121_grimstroke')",1
"('26_lion', '29_tidehunter', '46_templar_assassin', '72_gyrocopter', '91_wisp')",1
"('55_dark_seer', '58_enchantress', '70_ursa', '103_elder_titan', '128_snapfire')",1
"('13_puck', '19_tiny', '65_batrider', '70_ursa', '121_grimstroke')",1
"('2_axe', '25_lina', '51_rattletrap', '94_medusa', '110_phoenix')",1
"('25_lina', '54_life_stealer', '79_shadow_demon', '96_centaur', '126_void_spirit')",1
